name,planning_area,land_use_type,centroid_lon,centroid_lat,distance_m
kml_2098,Unknown,RESIDENTIAL,103.701569,1.351546,64.040420
kml_2099,Unknown,RESIDENTIAL,103.700106,1.352532,132.916805
kml_2100,Unknown,RESIDENTIAL,103.700545,1.352247,75.067044
kml_2101,Unknown,RESIDENTIAL,103.700732,1.352549,90.350876
kml_2102,Unknown,RESIDENTIAL,103.700519,1.351929,60.975224
kml_2103,Unknown,RESIDENTIAL,103.701053,1.352308,56.176354
kml_2104,Unknown,RESIDENTIAL,103.700202,1.352203,104.551739
kml_2105,Unknown,RESIDENTIAL,103.700256,1.352166,97.447841
kml_2106,Unknown,RESIDENTIAL,103.700599,1.351856,50.786556
kml_2107,Unknown,RESIDENTIAL,103.700123,1.352372,121.205695
kml_2112,Unknown,RESIDENTIAL,103.721950,1.348668,1025.957859
kml_2115,Unknown,RESIDENTIAL,103.702460,1.353405,237.143767
kml_2118,Unknown,RESIDENTIAL,103.704327,1.350802,380.568463
kml_2130,Unknown,RESIDENTIAL,103.717654,1.354644,1623.531672
kml_2135,Unknown,RESIDENTIAL,103.720940,1.351626,1310.883935
kml_2144,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.715989,1.351234,1274.383293
kml_2145,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.718662,1.353956,1543.692604
kml_2146,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.715720,1.352364,1403.510476
kml_2147,Unknown,RESIDENTIAL,103.701349,1.352103,46.864178
kml_2148,Unknown,RESIDENTIAL,103.700773,1.352089,44.563915
kml_2149,Unknown,RESIDENTIAL,103.701608,1.351673,63.333249
kml_2150,Unknown,RESIDENTIAL,103.701106,1.352271,52.407406
kml_2151,Unknown,RESIDENTIAL,103.700729,1.352120,50.474528
kml_2152,Unknown,RESIDENTIAL,103.700181,1.352522,125.681981
kml_2153,Unknown,RESIDENTIAL,103.700329,1.352061,85.471268
kml_2154,Unknown,RESIDENTIAL,103.701586,1.351744,59.576272
kml_2155,Unknown,RESIDENTIAL,103.701305,1.352134,46.215168
kml_2156,Unknown,RESIDENTIAL,103.700300,1.352136,91.540360
kml_2157,Unknown,RESIDENTIAL,103.700063,1.352955,92.777430
kml_2158,Unknown,RESIDENTIAL,103.701440,1.352013,48.896488
kml_2159,Unknown,RESIDENTIAL,103.700964,1.352369,63.787102
kml_2160,Unknown,RESIDENTIAL,103.701009,1.352339,59.801454
kml_2161,Unknown,RESIDENTIAL,103.700415,1.352057,76.399376
kml_2162,Unknown,RESIDENTIAL,103.700871,1.352022,31.688536
kml_2163,Unknown,RESIDENTIAL,103.700342,1.352388,102.418902
kml_2164,Unknown,RESIDENTIAL,103.701260,1.352164,46.341531
kml_2165,Unknown,RESIDENTIAL,103.700489,1.352699,117.746044
kml_2166,Unknown,RESIDENTIAL,103.701481,1.351922,49.321550
kml_2167,Unknown,RESIDENTIAL,103.700588,1.352575,100.302119
kml_2168,Unknown,RESIDENTIAL,103.700876,1.352431,72.596050
kml_2169,Unknown,RESIDENTIAL,103.701216,1.352195,47.237696
kml_2170,Unknown,RESIDENTIAL,103.700552,1.352600,104.701718
kml_2171,Unknown,RESIDENTIAL,103.701615,1.351615,65.820349
kml_2172,Unknown,RESIDENTIAL,103.700658,1.352582,97.166878
kml_2173,Unknown,RESIDENTIAL,103.700298,1.352419,108.405999
kml_2174,Unknown,RESIDENTIAL,103.700386,1.352358,96.433787
kml_2175,Unknown,RESIDENTIAL,103.701630,1.351818,64.171802
kml_2176,Unknown,RESIDENTIAL,103.700431,1.352327,90.451973
kml_2177,Unknown,RESIDENTIAL,103.700928,1.352413,69.282289
kml_2178,Unknown,RESIDENTIAL,103.700780,1.352497,82.966413
kml_2179,Unknown,RESIDENTIAL,103.701166,1.352230,49.128552
kml_2180,Unknown,RESIDENTIAL,103.700485,1.352289,83.129169
kml_2181,Unknown,RESIDENTIAL,103.700809,1.352065,39.856163
kml_2182,Unknown,RESIDENTIAL,103.701213,1.351326,55.882913
kml_2183,Unknown,RESIDENTIAL,103.700190,1.351293,111.397349
kml_2184,Unknown,RESIDENTIAL,103.700887,1.351064,84.138466
kml_2185,Unknown,RESIDENTIAL,103.701142,1.350680,125.260865
kml_2186,Unknown,RESIDENTIAL,103.700376,1.351660,76.898487
kml_2187,Unknown,RESIDENTIAL,103.700444,1.351105,103.026195
kml_2188,Unknown,RESIDENTIAL,103.700788,1.351349,58.378406
kml_2189,Unknown,RESIDENTIAL,103.700058,1.350712,164.135844
kml_2190,Unknown,RESIDENTIAL,103.701363,1.351277,67.869273
kml_2191,Unknown,RESIDENTIAL,103.700227,1.350707,152.566663
kml_2192,Unknown,RESIDENTIAL,103.701012,1.351287,57.527063
kml_2193,Unknown,RESIDENTIAL,103.700781,1.351095,84.338730
kml_2194,Unknown,RESIDENTIAL,103.701151,1.351328,53.886935
kml_2195,Unknown,RESIDENTIAL,103.700831,1.350689,126.285621
kml_2196,Unknown,RESIDENTIAL,103.700184,1.351067,126.613280
kml_2197,Unknown,RESIDENTIAL,103.700352,1.351288,96.673136
kml_2198,Unknown,RESIDENTIAL,103.700938,1.350686,124.850363
kml_2199,Unknown,RESIDENTIAL,103.700551,1.350709,133.858238
kml_2200,Unknown,RESIDENTIAL,103.701601,1.351498,69.645974
kml_2225,Unknown,RESIDENTIAL,103.768628,1.359427,219.804233
kml_2226,Unknown,RESIDENTIAL,103.767871,1.360026,302.273232
kml_2228,Unknown,RESIDENTIAL,103.767644,1.359228,232.538628
kml_2229,Unknown,RESIDENTIAL,103.768841,1.358279,92.225720
kml_2230,Unknown,RESIDENTIAL,103.768213,1.359590,244.878114
kml_2231,Unknown,RESIDENTIAL,103.768961,1.359140,188.929472
kml_2232,Unknown,RESIDENTIAL,103.767569,1.359861,298.163955
kml_2233,Unknown,RESIDENTIAL,103.768135,1.360340,328.103036
kml_2234,Unknown,RESIDENTIAL,103.769145,1.358894,165.947816
kml_2237,Unknown,RESIDENTIAL,103.766671,1.384116,1310.215070
kml_2238,Unknown,RESIDENTIAL,103.768140,1.357855,81.226517
kml_2239,Unknown,RESIDENTIAL,103.767482,1.360464,363.183109
kml_2240,Unknown,RESIDENTIAL,103.768995,1.360574,347.914696
kml_2242,Unknown,RESIDENTIAL,103.768150,1.360909,389.912943
kml_2243,Unknown,RESIDENTIAL,103.768912,1.360010,284.808885
kml_2244,Unknown,RESIDENTIAL,103.767527,1.360564,371.621054
kml_2245,Unknown,RESIDENTIAL,103.767590,1.359556,266.994316
kml_2246,Unknown,RESIDENTIAL,103.767482,1.360623,379.562085
kml_2247,Unknown,RESIDENTIAL,103.768196,1.361107,410.848920
kml_2249,Unknown,RESIDENTIAL,103.768184,1.359114,195.053461
kml_2250,Unknown,RESIDENTIAL,103.768899,1.382168,1053.060670
kml_2252,Unknown,RESIDENTIAL,103.768134,1.359846,274.681846
kml_2253,Unknown,RESIDENTIAL,103.769012,1.360959,390.807565
kml_2254,Unknown,RESIDENTIAL,103.767876,1.359834,281.930826
kml_2255,Unknown,RESIDENTIAL,103.768117,1.360816,380.460370
kml_2256,Unknown,RESIDENTIAL,103.789496,1.348813,631.591710
kml_2258,Unknown,RESIDENTIAL,103.768116,1.360523,348.501729
kml_2259,Unknown,RESIDENTIAL,103.768500,1.358488,118.343060
kml_2260,Unknown,RESIDENTIAL,103.768493,1.358236,91.557082
kml_2261,Unknown,RESIDENTIAL,103.768054,1.357976,96.797882
kml_2265,Unknown,RESIDENTIAL,103.768735,1.359490,226.363290
kml_2266,Unknown,RESIDENTIAL,103.767391,1.382264,1098.219951
kml_2267,Unknown,RESIDENTIAL,103.768201,1.359027,185.267666
kml_2268,Unknown,RESIDENTIAL,103.768623,1.387072,1585.627317
kml_2269,Unknown,RESIDENTIAL,103.767649,1.359179,227.536930
kml_2270,Unknown,RESIDENTIAL,103.767969,1.358095,112.394080
kml_2271,Unknown,RESIDENTIAL,103.768916,1.357956,58.738910
kml_2272,Unknown,RESIDENTIAL,103.769078,1.357865,58.426179
kml_2273,Unknown,RESIDENTIAL,103.767574,1.359813,293.138550
kml_2274,Unknown,RESIDENTIAL,103.768387,1.358331,105.567433
kml_2275,Unknown,RESIDENTIAL,103.767624,1.359415,251.504772
kml_2276,Unknown,RESIDENTIAL,103.768131,1.359960,287.070574
kml_2277,Unknown,RESIDENTIAL,103.768223,1.358835,164.426799
kml_2278,Unknown,RESIDENTIAL,103.768461,1.360812,374.770357
kml_2279,Unknown,RESIDENTIAL,103.768711,1.357949,55.155604
kml_2280,Unknown,RESIDENTIAL,103.769155,1.357734,54.609964
kml_2281,Unknown,RESIDENTIAL,103.768554,1.361014,396.468884
kml_2282,Unknown,RESIDENTIAL,103.768426,1.360648,356.951355
kml_2284,Unknown,RESIDENTIAL,103.768912,1.359905,273.116192
kml_2285,Unknown,RESIDENTIAL,103.767858,1.360895,395.315392
kml_2286,Unknown,RESIDENTIAL,103.768025,1.358016,102.116329
kml_2287,Unknown,RESIDENTIAL,103.767580,1.359764,287.945908
kml_2288,Unknown,RESIDENTIAL,103.768308,1.359601,243.718537
kml_2289,Unknown,RESIDENTIAL,103.767584,1.359612,272.773186
kml_2290,Unknown,RESIDENTIAL,103.767666,1.359036,213.319326
kml_2293,Unknown,RESIDENTIAL,103.768637,1.360118,296.522571
kml_2294,Unknown,RESIDENTIAL,103.789595,1.348770,640.802224
kml_2295,Unknown,RESIDENTIAL,103.767660,1.359082,217.897583
kml_2296,Unknown,RESIDENTIAL,103.767858,1.359737,272.596531
kml_2297,Unknown,RESIDENTIAL,103.767884,1.359643,261.754857
kml_2298,Unknown,RESIDENTIAL,103.768245,1.358642,143.578019
kml_2299,Unknown,RESIDENTIAL,103.768808,1.358489,115.234262
kml_2301,Unknown,RESIDENTIAL,103.718283,1.351646,1287.289154
kml_2302,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.718590,1.351942,1319.794758
kml_2303,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.719498,1.351608,1286.587617
kml_2304,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.722514,1.354263,1636.964085
kml_2307,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.726112,1.352810,1457.815372
kml_2309,Unknown,RESIDENTIAL,103.724681,1.351818,1443.447193
kml_2310,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.725419,1.351647,1382.695067
kml_2311,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.724540,1.351956,1465.013774
kml_2312,Unknown,RESIDENTIAL,103.726577,1.350434,1200.797545
kml_2313,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.723305,1.350466,1268.745927
kml_2314,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.719951,1.350623,1182.791143
kml_2320,Unknown,RESIDENTIAL,103.726299,1.349337,1114.235217
kml_2321,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.726184,1.349491,1135.617297
kml_2322,Unknown,RESIDENTIAL,103.724672,1.347166,1038.464116
kml_2323,Unknown,RESIDENTIAL,103.723690,1.327104,814.407606
kml_2324,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.724489,1.347202,1028.434057
kml_2325,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.724782,1.347202,1049.496379
kml_2328,Unknown,RESIDENTIAL,103.768596,1.357965,59.376021
kml_2329,Unknown,RESIDENTIAL,103.767552,1.360009,313.791263
kml_2330,Unknown,RESIDENTIAL,103.767488,1.360414,357.854809
kml_2331,Unknown,RESIDENTIAL,103.767507,1.360372,352.672937
kml_2333,Unknown,RESIDENTIAL,103.767925,1.358122,118.086641
kml_2334,Unknown,RESIDENTIAL,103.768992,1.360856,379.256559
kml_2335,Unknown,RESIDENTIAL,103.768765,1.357951,55.221361
kml_2337,Unknown,RESIDENTIAL,103.768082,1.357936,91.661026
kml_2338,Unknown,RESIDENTIAL,103.767717,1.359737,278.636936
kml_2339,Unknown,RESIDENTIAL,103.768797,1.359561,234.325706
kml_2340,Unknown,RESIDENTIAL,103.769010,1.360762,368.942197
kml_2341,Unknown,RESIDENTIAL,103.769011,1.357717,41.138254
kml_2342,Unknown,RESIDENTIAL,103.768698,1.360998,394.076341
kml_2344,Unknown,COMMERCIAL & RESIDENTIAL,103.770829,1.384103,1217.763897
kml_2345,Unknown,RESIDENTIAL,103.768120,1.360722,370.057271
kml_2346,Unknown,RESIDENTIAL,103.768440,1.360433,333.013558
kml_2348,Unknown,RESIDENTIAL,103.768751,1.357747,32.587893
kml_2349,Unknown,RESIDENTIAL,103.767902,1.358175,123.771992
kml_2350,Unknown,RESIDENTIAL,103.767658,1.358976,208.291565
kml_2351,Unknown,RESIDENTIAL,103.768124,1.359572,245.642309
kml_2352,Unknown,RESIDENTIAL,103.768436,1.360191,306.381312
kml_2353,Unknown,RESIDENTIAL,103.768786,1.358920,163.075268
kml_2354,Unknown,RESIDENTIAL,103.767655,1.359129,222.582950
kml_2355,Unknown,RESIDENTIAL,103.767615,1.359473,257.596400
kml_2356,Unknown,RESIDENTIAL,103.768680,1.360332,320.125474
kml_2357,Unknown,RESIDENTIAL,103.768137,1.359320,218.429622
kml_2358,Unknown,RESIDENTIAL,103.768113,1.360623,359.455663
kml_2359,Unknown,RESIDENTIAL,103.768118,1.360425,337.767824
kml_2362,Unknown,RESIDENTIAL,103.768323,1.358420,117.440062
kml_2363,Unknown,RESIDENTIAL,103.769274,1.357756,67.084770
kml_2364,Unknown,RESIDENTIAL,103.767562,1.359712,283.774047
kml_2365,Unknown,RESIDENTIAL,103.768294,1.381014,957.999525
kml_2366,Unknown,RESIDENTIAL,103.767766,1.358313,145.295246
kml_2367,Unknown,RESIDENTIAL,103.768818,1.359108,184.103755
kml_2368,Unknown,RESIDENTIAL,103.768875,1.357712,31.785902
kml_2369,Unknown,RESIDENTIAL,103.768234,1.358739,154.040164
kml_2370,Unknown,RESIDENTIAL,103.767995,1.358058,107.515940
kml_2371,Unknown,RESIDENTIAL,103.768126,1.360153,307.986008
kml_2372,Unknown,RESIDENTIAL,103.768600,1.359644,244.128436
kml_2373,Unknown,RESIDENTIAL,103.768212,1.358931,174.841828
kml_2374,Unknown,RESIDENTIAL,103.769086,1.357731,48.372343
kml_2375,Unknown,RESIDENTIAL,103.768980,1.360387,327.105692
kml_2376,Unknown,RESIDENTIAL,103.768899,1.359580,236.973592
kml_2377,Unknown,RESIDENTIAL,103.768404,1.359392,218.866008
kml_2378,Unknown,RESIDENTIAL,103.768699,1.360550,344.254493
kml_2379,Unknown,RESIDENTIAL,103.768625,1.359054,178.448596
kml_2380,Unknown,RESIDENTIAL,103.768229,1.359371,220.925809
kml_2381,Unknown,RESIDENTIAL,103.769108,1.358627,136.261417
kml_2383,Unknown,RESIDENTIAL,103.767512,1.360510,366.659995
kml_2384,Unknown,RESIDENTIAL,103.767629,1.359368,246.674786
kml_2385,Unknown,RESIDENTIAL,103.767869,1.360103,310.452218
kml_2386,Unknown,RESIDENTIAL,103.768304,1.358530,129.564199
kml_2387,Unknown,RESIDENTIAL,103.769027,1.359742,256.189312
kml_2388,Unknown,RESIDENTIAL,103.768479,1.358895,163.074427
kml_2389,Unknown,RESIDENTIAL,103.769210,1.357736,59.829280
kml_2390,Unknown,RESIDENTIAL,103.768169,1.361004,399.999710
kml_2396,Unknown,RESIDENTIAL,103.739764,1.358185,1729.869813
kml_2398,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.743171,1.347941,1456.572358
kml_2399,Unknown,RESIDENTIAL,103.752287,1.371405,103.787773
kml_2400,Unknown,RESIDENTIAL,103.752404,1.371808,71.267971
kml_2401,Unknown,RESIDENTIAL,103.752488,1.371226,130.799517
kml_2402,Unknown,RESIDENTIAL,103.752555,1.372453,66.890863
kml_2403,Unknown,RESIDENTIAL,103.752627,1.372456,74.685231
kml_2404,Unknown,RESIDENTIAL,103.752630,1.370669,193.843186
kml_2405,Unknown,RESIDENTIAL,103.752781,1.371428,130.660205
kml_2406,Unknown,RESIDENTIAL,103.752839,1.371901,104.931495
kml_2407,Unknown,RESIDENTIAL,103.752864,1.371432,136.895307
kml_2408,Unknown,RESIDENTIAL,103.752878,1.372135,101.553722
kml_2409,Unknown,RESIDENTIAL,103.753080,1.371442,154.360141
kml_2414,Unknown,RESIDENTIAL,103.757024,1.375527,46.929385
kml_2415,Unknown,RESIDENTIAL,103.757282,1.357906,147.885400
kml_2416,Unknown,RESIDENTIAL,103.757451,1.357963,167.586114
kml_2418,Unknown,RESIDENTIAL,103.757562,1.376410,68.078657
kml_2419,Unknown,RESIDENTIAL,103.757519,1.359170,170.290856
kml_2420,Unknown,RESIDENTIAL,103.757693,1.374762,135.165897
kml_2421,Unknown,RESIDENTIAL,103.757644,1.358698,148.161162
kml_2423,Unknown,RESIDENTIAL,103.757842,1.359046,131.940896
kml_2424,Unknown,RESIDENTIAL,103.757945,1.374666,157.090710
kml_2425,Unknown,RESIDENTIAL,103.757949,1.375403,95.593119
kml_2426,Unknown,RESIDENTIAL,103.758050,1.374273,201.116655
kml_2427,Unknown,RESIDENTIAL,103.741986,1.347406,1313.295109
kml_2429,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.746149,1.347004,1594.171799
kml_2431,Unknown,RESIDENTIAL,103.745902,1.349774,1410.141221
kml_2433,Unknown,RESIDENTIAL,103.746166,1.350423,1344.127570
kml_2438,Unknown,RESIDENTIAL,103.751183,1.371046,163.660952
kml_2439,Unknown,RESIDENTIAL,103.751339,1.370632,197.084661
kml_2440,Unknown,RESIDENTIAL,103.751361,1.371175,141.291674
kml_2441,Unknown,RESIDENTIAL,103.749178,1.361558,725.931156
kml_2442,Unknown,RESIDENTIAL,103.751535,1.370667,186.557367
kml_2443,Unknown,RESIDENTIAL,103.751540,1.371363,113.563755
kml_2444,Unknown,RESIDENTIAL,103.751868,1.371175,124.148880
kml_2445,Unknown,RESIDENTIAL,103.751994,1.371940,38.483407
kml_2446,Unknown,RESIDENTIAL,103.752046,1.372035,28.913531
kml_2447,Unknown,RESIDENTIAL,103.752230,1.371403,102.145787
kml_2448,Unknown,RESIDENTIAL,103.752210,1.371742,65.746185
kml_2449,Unknown,RESIDENTIAL,103.768495,1.359440,222.613272
kml_2450,Unknown,RESIDENTIAL,103.767639,1.359278,237.506539
kml_2451,Unknown,RESIDENTIAL,103.767529,1.360171,331.268607
kml_2453,Unknown,RESIDENTIAL,103.768953,1.360295,316.672033
kml_2454,Unknown,RESIDENTIAL,103.767873,1.359930,292.075569
kml_2456,Unknown,RESIDENTIAL,103.768450,1.361007,396.511918
kml_2457,Unknown,RESIDENTIAL,103.767878,1.360992,405.202481
kml_2459,Unknown,RESIDENTIAL,103.769107,1.357963,69.051586
kml_2460,Unknown,RESIDENTIAL,103.769244,1.358007,82.379015
kml_2461,Unknown,RESIDENTIAL,103.767853,1.359522,250.672349
kml_2464,Unknown,RESIDENTIAL,103.768923,1.360106,295.520345
kml_2465,Unknown,RESIDENTIAL,103.769051,1.358000,69.266239
kml_2466,Unknown,RESIDENTIAL,103.768984,1.357959,61.783041
kml_2467,Unknown,RESIDENTIAL,103.769020,1.360673,359.143956
kml_2469,Unknown,RESIDENTIAL,103.768455,1.358699,142.292088
kml_2470,Unknown,RESIDENTIAL,103.767524,1.360221,336.505898
kml_2473,Unknown,RESIDENTIAL,103.767519,1.360272,341.935048
kml_2477,Unknown,RESIDENTIAL,103.767657,1.361122,425.612043
kml_2478,Unknown,RESIDENTIAL,103.768167,1.357817,76.370030
kml_2479,Unknown,RESIDENTIAL,103.767897,1.361087,414.979786
kml_2480,Unknown,RESIDENTIAL,103.767578,1.359662,278.036471
kml_2481,Unknown,RESIDENTIAL,103.766297,1.383327,1228.682172
kml_2482,Unknown,RESIDENTIAL,103.769175,1.357966,73.876573
kml_2483,Unknown,RESIDENTIAL,103.769155,1.358434,117.821666
kml_2484,Unknown,RESIDENTIAL,103.768699,1.360749,366.407805
kml_2485,Unknown,RESIDENTIAL,103.768094,1.357886,87.402097
kml_2486,Unknown,RESIDENTIAL,103.769186,1.358241,99.990190
kml_2488,Unknown,RESIDENTIAL,103.767558,1.359957,308.272512
kml_2489,Unknown,RESIDENTIAL,103.768974,1.360492,338.689565
kml_2490,Unknown,RESIDENTIAL,103.767913,1.361171,423.656550
kml_2491,Unknown,RESIDENTIAL,103.768197,1.357775,71.200082
kml_2492,Unknown,RESIDENTIAL,103.768847,1.357954,56.557710
kml_2493,Unknown,RESIDENTIAL,103.768777,1.358734,142.385680
kml_2494,Unknown,RESIDENTIAL,103.768439,1.359068,182.771876
kml_2495,Unknown,RESIDENTIAL,103.768324,1.359382,219.592190
kml_2496,Unknown,RESIDENTIAL,103.768785,1.359738,254.014923
kml_2497,Unknown,RESIDENTIAL,103.767563,1.359908,303.082200
kml_2498,Unknown,RESIDENTIAL,103.768404,1.359612,243.025347
kml_2499,Unknown,RESIDENTIAL,103.768477,1.359941,278.246809
kml_2500,Unknown,RESIDENTIAL,103.768521,1.359590,238.831968
kml_2501,Unknown,RESIDENTIAL,103.767910,1.359200,215.423878
kml_2502,Unknown,RESIDENTIAL,103.767535,1.360123,326.128783
kml_2503,Unknown,RESIDENTIAL,103.768938,1.360200,306.034552
kml_2504,Unknown,RESIDENTIAL,103.769112,1.359210,199.317934
kml_2505,Unknown,RESIDENTIAL,103.768954,1.357715,36.767557
kml_2506,Unknown,RESIDENTIAL,103.767513,1.360323,347.410932
kml_2507,Unknown,RESIDENTIAL,103.768166,1.360043,295.102244
kml_2508,Unknown,RESIDENTIAL,103.768138,1.360244,317.577731
kml_2509,Unknown,RESIDENTIAL,103.767634,1.359325,242.229268
kml_2510,Unknown,RESIDENTIAL,103.758385,1.377031,179.768622
kml_2511,Unknown,RESIDENTIAL,103.759274,1.355387,210.319645
kml_2512,Unknown,RESIDENTIAL,103.759199,1.376347,223.624426
kml_2513,Unknown,RESIDENTIAL,103.759340,1.354333,227.377645
kml_2514,Unknown,RESIDENTIAL,103.759416,1.354700,203.955838
kml_2515,Unknown,RESIDENTIAL,103.759363,1.359270,76.825260
kml_2517,Unknown,RESIDENTIAL,103.759431,1.357558,136.407954
kml_2518,Unknown,RESIDENTIAL,103.761988,1.359621,145.349595
kml_2519,Unknown,RESIDENTIAL,103.762129,1.360412,132.879390
kml_2520,Unknown,RESIDENTIAL,103.762201,1.359813,154.940859
kml_2522,Unknown,RESIDENTIAL,103.762355,1.360633,160.230587
kml_2524,Unknown,RESIDENTIAL,103.760984,1.358238,76.895528
kml_2525,Unknown,RESIDENTIAL,103.761133,1.359495,102.344437
kml_2527,Unknown,RESIDENTIAL,103.761208,1.358542,117.457255
kml_2528,Unknown,RESIDENTIAL,103.761357,1.358781,148.451566
kml_2531,Unknown,RESIDENTIAL,103.761569,1.359455,125.944376
kml_2532,Unknown,RESIDENTIAL,103.761641,1.358537,143.561114
kml_2533,Unknown,RESIDENTIAL,103.761712,1.360238,88.211294
kml_2534,Unknown,RESIDENTIAL,103.761743,1.359868,107.300245
kml_2535,Unknown,RESIDENTIAL,103.761728,1.360157,92.120627
kml_2536,Unknown,RESIDENTIAL,103.761748,1.358978,181.522626
kml_2537,Unknown,RESIDENTIAL,103.761798,1.359358,149.900569
kml_2538,Unknown,RESIDENTIAL,103.761777,1.360122,98.475571
kml_2539,Unknown,RESIDENTIAL,103.761787,1.358950,186.437467
kml_2540,Unknown,RESIDENTIAL,103.761979,1.360449,116.397571
kml_2541,Unknown,RESIDENTIAL,103.762146,1.360332,134.958302
kml_2543,Unknown,RESIDENTIAL,103.762216,1.359524,172.259428
kml_2544,Unknown,RESIDENTIAL,103.762317,1.360266,154.442434
kml_2545,Unknown,RESIDENTIAL,103.762396,1.360287,163.069491
kml_2546,Unknown,RESIDENTIAL,103.762527,1.360556,178.105862
kml_2547,Unknown,RESIDENTIAL,103.762794,1.360251,207.476235
kml_2548,Unknown,RESIDENTIAL,103.762810,1.360373,208.569460
kml_2549,Unknown,RESIDENTIAL,103.738264,1.356372,1835.886719
kml_2553,Unknown,RESIDENTIAL,103.745551,1.364104,839.816380
kml_2556,Unknown,RESIDENTIAL,103.747450,1.347873,1424.844790
kml_2560,Unknown,RESIDENTIAL,103.749172,1.346652,1415.816292
kml_2561,Unknown,RESIDENTIAL,103.750698,1.348303,1170.384269
kml_2563,Unknown,RESIDENTIAL,103.751721,1.370816,165.906494
kml_2564,Unknown,RESIDENTIAL,103.751793,1.370819,164.355851
kml_2565,Unknown,RESIDENTIAL,103.751772,1.371589,80.715036
kml_2566,Unknown,RESIDENTIAL,103.751851,1.370860,159.198414
kml_2567,Unknown,RESIDENTIAL,103.751933,1.371178,123.321614
kml_2568,Unknown,RESIDENTIAL,103.752279,1.372363,34.614176
kml_2570,Unknown,RESIDENTIAL,103.752559,1.370666,191.344535
kml_2571,Unknown,RESIDENTIAL,103.752787,1.371240,147.070306
kml_2572,Unknown,RESIDENTIAL,103.752840,1.372489,98.524109
kml_2573,Unknown,RESIDENTIAL,103.752846,1.370679,203.049324
kml_2574,Unknown,RESIDENTIAL,103.752931,1.371246,156.801290
kml_2575,Unknown,RESIDENTIAL,103.752971,1.372076,112.891509
kml_2576,Unknown,RESIDENTIAL,103.753061,1.370689,214.550709
kml_2577,Unknown,RESIDENTIAL,103.753073,1.370878,198.320402
